      32,   0.001892,   0.958005,   0.221754
      48,   0.003845,   0.950436,   0.223585
      63,   0.006409,   0.957029,   0.223952
      78,   0.004212,   0.966429,   0.223708
      94,   0.001526,   0.965696,   0.224806
     110,   0.003113,   0.960203,   0.226149
     126,   0.003723,   0.955808,   0.224928
     142,   0.003357,   0.951657,   0.224074
     157,   0.003601,   0.960081,   0.223341
     173,   0.006653,   0.964231,   0.223830
     189,   0.006043,   0.965452,   0.223830
     205,   0.004090,   0.958372,   0.223585
     220,   0.006409,   0.953366,   0.222487
     236,   0.003968,   0.958860,   0.224196
     251,   0.004334,   0.960935,   0.224440
     267,   0.003845,   0.965330,   0.222243
     282,   0.003723,   0.961545,   0.223585
     298,   0.003235,   0.959104,   0.224440
     313,   0.005066,   0.959104,   0.225417
     329,   0.006531,   0.956662,   0.223708
     345,   0.003479,   0.957639,   0.224074
     361,   0.004334,   0.960569,   0.225783
     377,   0.003968,   0.960325,   0.225172
     392,   0.004456,   0.957151,   0.224074
     407,   0.003479,   0.960813,   0.222853
     423,   0.006287,   0.958372,   0.223830
     439,   0.004456,   0.958982,   0.223708
     455,   0.002380,   0.959714,   0.224440
     470,   0.004822,   0.959592,   0.222609
     486,   0.005677,   0.960691,   0.223463
     502,   0.003601,   0.959714,   0.223830
     517,   0.004212,   0.960691,   0.224684
     532,   0.005677,   0.958494,   0.221388
     548,   0.006043,   0.957517,   0.223708
     563,   0.003968,   0.958982,   0.223219
     578,   0.006043,   0.960813,   0.223341
     593,   0.005432,   0.959592,   0.223585
     609,   0.004944,   0.958127,   0.225050
     625,   0.003968,   0.959836,   0.226393
     641,   0.005310,   0.957151,   0.223219
     656,   0.004822,   0.960081,   0.224684
     672,   0.004212,   0.958860,   0.225417
     687,   0.004334,   0.959470,   0.223708
     702,   0.003845,   0.959470,   0.223708
     718,   0.002625,   0.960691,   0.223830
     733,   0.002869,   0.958738,   0.223097
     749,   0.004090,   0.960203,   0.226393
     764,   0.004456,   0.958982,   0.223219
     780,   0.003113,   0.960325,   0.223830
     795,   0.003723,   0.958616,   0.222243
     811,   0.004456,   0.958860,   0.222731
     827,   0.004212,   0.960325,   0.225050
     842,   0.003113,   0.958738,   0.222365
     858,   0.005677,   0.959104,   0.223219
     874,   0.001404,   0.960081,   0.223219
     889,   0.003235,   0.959348,   0.223830
     905,   0.003968,   0.960691,   0.222121
     920,   0.004456,   0.958372,   0.222243
     936,   0.006287,   0.960447,   0.222853
     952,   0.003235,   0.960447,   0.223830
     968,   0.006653,   0.959836,   0.224562
     984,   0.003113,   0.959958,   0.225905
     999,   0.002136,   0.959348,   0.222121
    1014,   0.003968,   0.961668,   0.224562
    1030,   0.003479,   0.958127,   0.222243
    1046,   0.002258,   0.957639,   0.223341
    1062,   0.003968,   0.960447,   0.223341
    1077,   0.004700,   0.960081,   0.222487
    1093,   0.002625,   0.960081,   0.223830
    1108,   0.003968,   0.960203,   0.224562
    1124,   0.003357,   0.960325,   0.225172
    1140,   0.004578,   0.960569,   0.224806
    1156,   0.004212,   0.962034,   0.225294
    1171,   0.002503,   0.958372,   0.223585
    1186,   0.004090,   0.959470,   0.224806
    1201,   0.004090,   0.958494,   0.223097
    1217,   0.007386,   0.958005,   0.225172
    1232,   0.005555,   0.959714,   0.224196
    1248,   0.005310,   0.957761,   0.222853
    1263,   0.003723,   0.958860,   0.223830
    1278,   0.002503,   0.960203,   0.223219
    1293,   0.003479,   0.960081,   0.224318
    1308,   0.003235,   0.959958,   0.222731
    1324,   0.003723,   0.959226,   0.223463
    1340,   0.006653,   0.959226,   0.224440
    1356,   0.004700,   0.958982,   0.225294
    1372,   0.004944,   0.957883,   0.224440
    1388,   0.005432,   0.959592,   0.225661
    1403,   0.005555,   0.958616,   0.224684
    1419,   0.003235,   0.958738,   0.224074
    1434,   0.002869,   0.961301,   0.225783
    1450,   0.002991,   0.960447,   0.223585
    1465,   0.002991,   0.959958,   0.222609
    1481,   0.006409,   0.959104,   0.225172
    1496,   0.006043,   0.958738,   0.224196
    1511,   0.003113,   0.958372,   0.222609
    1527,   0.004578,   0.958616,   0.223830
    1542,   0.004334,   0.959104,   0.222975
    1558,   0.006287,   0.960447,   0.224074
    1573,   0.004090,   0.959714,   0.223341
    1588,   0.004090,   0.960203,   0.221632
    1604,   0.004578,   0.959836,   0.222609
    1620,   0.005555,   0.960203,   0.224562
    1635,   0.006165,   0.959470,   0.224074
    1650,   0.006043,   0.959592,   0.223097
    1666,   0.001770,   0.959470,   0.222121
    1682,   0.004700,   0.961545,   0.223830
    1697,   0.004212,   0.958494,   0.224440
    1713,   0.006165,   0.958982,   0.223463
    1729,   0.003601,   0.958127,   0.222609
    1745,   0.004944,   0.958738,   0.223952
    1760,   0.004334,   0.959104,   0.222121
    1776,   0.005799,   0.960935,   0.224196
    1791,   0.004822,   0.959836,   0.223463
    1806,   0.005677,   0.959836,   0.223219
    1822,   0.003845,   0.959226,   0.222853
    1837,   0.002258,   0.958494,   0.224928
    1853,   0.001404,   0.959592,   0.222853
    1869,   0.003235,   0.959470,   0.221632
    1885,   0.003357,   0.959104,   0.223830
    1900,   0.004212,   0.958738,   0.223341
    1916,   0.004822,   0.958860,   0.224684
    1932,   0.003723,   0.959104,   0.223708
    1947,   0.000671,   0.958738,   0.224196
    1962,   0.001648,   0.959104,   0.222609
    1978,   0.003113,   0.958738,   0.221144
    1993,   0.003113,   0.959958,   0.226027
    2008,   0.002869,   0.959104,   0.225172
    2025,   0.003113,   0.960447,   0.223463
    2040,   0.003601,   0.958982,   0.222975
    2055,   0.004700,   0.959226,   0.223341
    2071,   0.003357,   0.959104,   0.224928
    2087,   0.005555,   0.960203,   0.223463
    2103,   0.003357,   0.959836,   0.224928
    2118,   0.005555,   0.958738,   0.224562
    2134,   0.003723,   0.959104,   0.223708
    2150,   0.004090,   0.959714,   0.223219
    2165,   0.002869,   0.958860,   0.222975
    2180,   0.005310,   0.958738,   0.227370
    2196,   0.003235,   0.958127,   0.225417
    2212,   0.002991,   0.960813,   0.224074
    2228,   0.003479,   0.959836,   0.224318
    2243,   0.005066,   0.960813,   0.223219
    2259,   0.002380,   0.959592,   0.223830
    2274,   0.003845,   0.959348,   0.223708
    2290,   0.005555,   0.960569,   0.223585
    2306,   0.006897,   0.961668,   0.222731
    2321,   0.004822,   0.960813,   0.223585
    2336,   0.003968,   0.959348,   0.222243
    2352,   0.003113,   0.958372,   0.223219
    2368,   0.003723,   0.958494,   0.226027
    2383,   0.005066,   0.959958,   0.224196
    2398,   0.004334,   0.959226,   0.224806
    2414,   0.002991,   0.958372,   0.224196
    2430,   0.003235,   0.959714,   0.223463
    2445,   0.004700,   0.958127,   0.222975
    2461,   0.003113,   0.959836,   0.225172
    2476,   0.005066,   0.959714,   0.225661
    2492,   0.003601,   0.958982,   0.224684
    2507,   0.005555,   0.958127,   0.224440
    2523,   0.004090,   0.959470,   0.223219
    2539,   0.007264,   0.960325,   0.224074
    2555,   0.004944,   0.959714,   0.223097
    2571,   0.007508,   0.960447,   0.224196
    2587,   0.004212,   0.958738,   0.223341
    2603,   0.005066,   0.959226,   0.223952
    2619,   0.003723,   0.959592,   0.223341
    2634,   0.006653,   0.960569,   0.222243
    2650,   0.003845,   0.958860,   0.225539
