      24,   0.056705,   1.004029,   0.190380
      40,   0.057071,   1.004517,   0.196606
      55,   0.054874,   1.007569,   0.206372
      71,   0.051212,   1.010499,   0.211133
      87,   0.055606,   1.005982,   0.211622
     102,   0.055973,   1.002686,   0.215284
     118,   0.057193,   1.005615,   0.221632
     134,   0.068303,   1.015016,   0.221754
     149,   0.075261,   1.021974,   0.221632
     165,   0.085149,   1.025392,   0.217115
     181,   0.095038,   1.031130,   0.216261
     196,   0.098334,   1.030031,   0.216993
     212,   0.102484,   1.023927,   0.219679
     227,   0.112128,   1.017457,   0.220045
     243,   0.118965,   1.009034,   0.217481
     259,   0.133126,   1.001465,   0.216017
     274,   0.138986,   0.996338,   0.218580
     290,   0.143502,   0.990844,   0.222243
     305,   0.148508,   0.984984,   0.221266
     321,   0.153147,   0.978270,   0.214308
     337,   0.159617,   0.971800,   0.210767
     352,   0.167430,   0.970579,   0.216139
     368,   0.173167,   0.981688,   0.213575
     383,   0.186840,   1.085821,   0.106513
     399,   0.189770,   0.861930,   0.149973
     415,   0.123604,   0.918940,   0.176585
     431,   0.149240,   0.979735,   0.173045
     446,   0.156199,   0.970823,   0.178050
     462,   0.168895,   0.957029,   0.249344
     477,   0.187328,   0.922236,   0.167308
     493,   0.184887,   0.917720,   0.200024
     509,   0.207105,   0.980712,   0.151315
     524,   0.232009,   0.825307,   0.195752
     540,   0.209058,   0.914057,   0.250076
     555,   0.236526,   0.978270,   0.263261
     571,   0.186962,   0.772813,   0.221998
     587,   0.215040,   0.924922,   0.316120
     602,   0.212721,   0.894647,   0.332357
     618,   0.206372,   0.934444,   0.260209
     634,   0.220533,   0.954831,   0.274736
     649,   0.141549,   0.934200,   0.226271
     665,   0.148752,   0.956662,   0.183544
     681,   0.100531,   0.937984,   0.115791
     696,  -0.155100,   0.950314,   0.006409
     712,  -0.188549,   1.000610,  -0.177440
     727,  -0.025697,   1.042361,  -0.061832
     743,   0.038638,   0.984008,   0.078069
     759,   0.080510,   0.906977,   0.140206
     774,  -0.014710,   1.019044,   0.149362
     790,  -0.044497,   0.943356,   0.105536
     805,  -0.127876,   1.081670,   0.063419
     821,  -0.057071,   1.087774,   0.052799
     837,  -0.054752,   1.069340,   0.088079
     852,  -0.090154,   1.038332,   0.075139
     868,  -0.046939,   1.117073,   0.022890
     883,  -0.028993,   1.126595,   0.057315
     899,  -0.034853,   1.152475,   0.106757
     915,  -0.011414,   1.159434,   0.168772
     930,   0.016175,   1.070805,   0.042544
     946,   0.003235,   1.073369,   0.100897
     962,   0.027162,   1.072758,   0.042910
     977,   0.017396,   1.094122,   0.069645
     993,   0.044009,   1.072514,   0.044131
    1009,   0.066715,   1.075444,   0.057315
    1024,   0.071721,   1.092047,   0.035464
    1040,   0.054996,   1.121101,   0.023500
    1055,   0.076604,   1.096686,  -0.000549
    1071,   0.097601,   1.092047,   0.000916
    1087,   0.107612,   1.097662,   0.001770
    1102,   0.102362,   1.125374,  -0.010193
    1118,   0.096991,   1.130745,  -0.033999
    1133,   0.103583,   1.160410,  -0.043154
    1149,   0.108588,   1.154917,  -0.022645
    1165,   0.132271,   1.106940,  -0.016664
    1181,   0.144723,   1.043826,  -0.019471
    1196,   0.143747,   1.020875,  -0.033266
    1212,   0.159861,   1.020387,  -0.039614
    1227,   0.166819,   1.051761,  -0.032778
    1243,   0.143991,   1.045047,  -0.024599
    1259,   0.125313,   0.948849,  -0.036684
    1274,   0.152292,   0.921626,  -0.077092
    1290,   0.159373,   0.920649,  -0.100287
    1305,   0.153269,   0.890008,  -0.120674
    1321,   0.124580,   0.859000,  -0.155100
    1337,   0.082830,   0.833486,  -0.163645
    1352,   0.069767,   0.896600,  -0.143258
    1368,   0.100775,   0.964597,  -0.113715
    1383,   0.114326,   0.951657,  -0.085027
    1399,   0.088812,   0.934933,  -0.114082
    1415,   0.082830,   0.928707,  -0.155832
    1432,   0.093939,   0.914301,  -0.170848
    1446,   0.081731,   0.868888,  -0.182445
    1462,   0.064884,   0.872062,  -0.183422
    1477,   0.078435,   0.934200,  -0.116279
    1493,   0.126778,   0.993774,  -0.059635
    1509,   0.123482,   1.007447,  -0.025087
    1524,   0.075871,   0.903314,  -0.001526
    1540,   0.083562,   0.815907,  -0.006043
    1555,   0.143747,   0.690533,   0.019227
    1571,   0.192456,   0.615577,   0.052921
    1587,   0.191357,   0.600561,   0.021303
    1602,   0.113227,   0.705060,  -0.035708
    1618,   0.098334,   0.733138,  -0.070988
    1633,   0.080999,   0.764390,  -0.149973
    1649,   0.053897,   0.784533,  -0.195752
    1665,   0.011048,   0.808582,  -0.255692
    1680,   0.001038,   0.872673,  -0.294146
    1696,   0.002258,   0.934200,  -0.282671
    1712,   0.018617,   1.003662,  -0.272172
    1727,   0.024354,   1.027834,  -0.255448
    1743,   0.035342,   1.051273,  -0.234084
    1759,   0.053165,   1.061161,  -0.206006
    1774,   0.061832,   1.042727,  -0.185253
    1790,   0.051700,   1.032106,  -0.173778
    1805,   0.048160,   1.024782,  -0.183056
    1821,   0.048648,   1.032106,  -0.200269
    1837,   0.054874,   1.049320,  -0.199170
    1852,   0.068303,   1.052127,  -0.194165
    1868,   0.072331,   1.003174,  -0.187939
    1883,   0.075993,   0.972166,  -0.198071
    1899,   0.089788,   0.968504,  -0.189160
    1915,   0.102728,   0.996948,  -0.180370
    1931,   0.104926,   0.993286,  -0.188915
    1946,   0.111030,   0.966795,  -0.191357
    1962,   0.129952,   0.962766,  -0.196484
    1977,   0.159128,   0.961912,  -0.176952
    1993,   0.175975,   0.965696,  -0.148874
    2009,   0.164500,   0.982299,  -0.138863
    2024,   0.153757,   0.984374,  -0.133614
    2040,   0.165232,   0.979125,  -0.144357
    2056,   0.161814,   0.974120,  -0.154856
    2071,   0.141183,   0.950803,  -0.151560
    2087,   0.128609,   0.952756,  -0.163401
    2102,   0.131539,   0.966917,  -0.156687
    2118,   0.145334,   0.980101,  -0.158518
    2133,   0.158274,   0.985961,  -0.157908
    2149,   0.142160,   0.952268,  -0.153879
    2165,   0.140206,   0.919429,  -0.153391
    2181,   0.152902,   0.923946,  -0.134591
    2196,   0.159617,   0.952023,  -0.122749
    2212,   0.155710,   0.965940,  -0.123237
    2227,   0.162791,   0.951169,  -0.129097
    2243,   0.162791,   0.929683,  -0.139718
    2259,   0.168528,   0.914790,  -0.141183
    2274,   0.166941,   0.912836,  -0.143014
    2290,   0.159983,   0.921992,  -0.140573
    2306,   0.126900,   0.922359,  -0.149484
    2321,   0.125557,   0.927364,  -0.142404
    2337,   0.131783,   0.941525,  -0.134591
    2353,   0.124947,   0.933468,  -0.117256
    2368,   0.083928,   0.892572,  -0.115913
    2383,   0.057438,   0.877068,  -0.126289
    2400,   0.036074,   0.905634,  -0.150461
    2415,   0.023012,   0.958005,  -0.154856
    2431,  -0.023134,   0.970945,  -0.165965
    2446,  -0.038882,   0.965086,  -0.160471
    2462,  -0.031923,   0.965208,  -0.167796
    2477,  -0.004700,   0.945187,  -0.166331
    2493,  -0.003235,   0.914790,  -0.170604
    2509,  -0.009705,   0.892449,  -0.180248
    2524,  -0.020814,   0.868766,  -0.194653
    2540,  -0.012757,   0.856314,  -0.203931
    2555,   0.015321,   0.829824,  -0.182811
    2571,   0.016541,   0.825917,  -0.150217
    2587,   0.012635,   0.794421,  -0.127022
    2603,   0.020082,   0.738754,  -0.114082
    2618,   0.056583,   0.705182,  -0.097723
    2634,   0.092840,   0.691876,  -0.071599
    2650,   0.100165,   0.664652,  -0.065495
    2665,   0.087957,   0.660502,  -0.097601
    2681,   0.081365,   0.718245,  -0.117988
    2696,   0.091864,   0.791857,  -0.125801
    2712,   0.097845,   0.841665,  -0.119819
    2728,   0.080632,   0.877190,  -0.100897
    2743,   0.041567,   0.906855,  -0.092962
    2759,   0.036440,   0.965696,  -0.065617
    2774,   0.074284,   1.026735,  -0.036806
    2790,   0.092596,   1.043093,  -0.011658
    2806,   0.114082,   1.017457,   0.004578
    2821,   0.099432,   1.014527,  -0.002869
    2837,   0.103827,   1.035647,   0.031069
    2852,   0.116157,   1.062626,   0.063542
    2868,   0.117134,   1.054447,   0.101264
    2883,   0.114814,   0.978636,   0.125801
    2900,   0.168040,   0.953000,   0.071843
    2915,   0.136178,   1.019044,   0.058048
    2931,   0.085638,   1.081792,   0.058536
    2946,   0.053653,   1.112922,   0.064274
    2962,   0.069767,   1.099982,   0.035097
    2977,   0.096869,   1.027345,   0.058780
    2993,   0.087713,   1.025270,   0.040225
    3009,   0.079534,   1.095587,   0.065861
    3024,   0.054142,   1.149301,   0.065006
    3040,   0.064152,   1.157969,   0.069035
    3055,   0.073918,   1.113654,   0.060123
    3071,   0.089422,   1.087774,   0.068180
