  -2,   -3,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -3,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -3,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -3,   -3
  -2,   -3,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -3,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -3,   -3
  -2,   -3,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -3,   -3
  -2,   -3,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -3,   -3
  -2,   -3,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -3,   -3,   -3
  -2,   -2,   -4,   -3
  -2,   -2,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -3,   -3,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -3,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -4,   -3
  -2,   -3,   -3,   -3
   0,   -3,   -4,   -3
   5,   -3,   -3,   -4
  10,   -2,   -2,   -5
  15,    3,    2,   -5
  45,    9,    4,   -5
 127,   64,   19,   -7
 127,   66,   60,  -11
 127,   65,  114,  -19
 127,   66,  125,  -25
 127,   66,  124,  -25
 127,   63,  124,  -25
 127,   60,  124,  -25
 127,   52,  125,  -25
 127,   51,  124,  -22
 127,   52,  125,  -20
 127,   52,  125,  -20
 127,   52,  125,  -19
 127,   51,  125,  -19
 127,   52,  125,  -20
 127,   52,  125,  -19
 127,   51,  125,  -19
 127,   52,  125,  -20
 127,   52,  124,  -19
 127,   52,  124,  -19
 127,   52,  124,  -20
 127,   52,  125,  -19
 127,   52,  125,  -19
 127,   52,  125,  -19
 127,   52,  125,  -20
 127,   52,  125,  -19
 127,   51,  125,  -19
 127,   52,  125,  -20
 127,   52,  125,  -19
 127,   51,  125,  -19
 127,   51,  125,  -20
 127,   51,  125,  -20
 127,   51,  125,  -19
 127,   51,  125,  -19
 127,   50,  125,  -19
 127,   50,  125,  -19
 127,   50,  125,  -19
 127,   50,  125,  -19
 127,   50,  125,  -19
 127,   50,  125,  -19
 127,   50,  125,  -20
 127,   50,  125,  -19
 127,   50,  125,  -19
 127,   50,  125,  -20
 127,   50,  125,  -20
 127,   50,  125,  -20
 127,   50,  125,  -19
 127,   50,  125,  -20
 127,   50,  125,  -19
 127,   50,  125,  -19
 127,   49,  125,  -20
 127,   49,  125,  -19
 127,   48,  125,  -19
 127,   46,  125,  -19
 127,   45,  125,  -20
 127,   45,  125,  -19
 127,   40,  125,  -19
 127,   40,  125,  -20
 127,   40,  125,  -19
 127,   39,  125,  -19
 127,   36,  125,  -19
 127,   32,  125,  -18
 127,   33,  124,  -18
 127,   28,  124,  -12
 127,   28,  125,  -11
 127,   28,  125,  -11
 127,   28,  124,   -9
 127,   28,  125,   -9
 127,   28,  126,   -9
 127,   28,  126,   -8
 127,   28,  126,   -7
 127,   27,  125,   -7
 127,   26,  125,   -7
 127,   25,  126,   -7
 127,   23,  126,   -6
 127,   19,  126,   -6
 127,   20,  126,   -5
 127,   20,  126,   -5
 127,   19,  125,   -5
 127,   20,  126,   -4
 127,   19,  126,   -4
 127,   19,  126,   -4
 127,   19,  126,   -4
 127,   19,  126,   -4
 127,   18,  126,   -4
 127,   19,  126,   -3
