  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -4,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -4,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -4,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -4,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -5,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -4,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -4,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -4,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -4,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -4,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -5,   -3
  -3,    1,   -4,   -3
  -4,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
  -3,    1,   -4,   -3
