     808,  -0.094773,  -0.227162,  -0.085002,   0.982909,   0.616310,  -0.025942, 0,0,0,0
     823,  -0.387885,  -0.112360,   0.125488,   0.640603,   0.697125,  -0.179760, 0,0,0,0
     839,  -0.477284,  -0.002931,   0.432129,   0.633278,   0.823598,  -0.152902, 0,0,0,0
     854,  -0.239375,  -0.038105,   0.631348,   0.938961,   0.760361,   0.039492, 0,0,0,0
     870,  -0.106009,  -0.154861,   0.660645,   0.971434,   0.631936,   0.052188, 0,0,0,0
     887,  -0.059599,  -0.214460,   0.650879,   0.904779,   0.590185,   0.030458, 0,0,0,0
     901,   0.055176,  -0.190034,   0.530273,   0.891107,   0.540133,   0.018983, 0,0,0,0
     917,   0.062988,  -0.171470,   0.462891,   0.876701,   0.393884,  -0.014466, 0,0,0,0
     933,  -0.005374,  -0.182218,   0.489746,   0.874748,   0.330892,  -0.040103, 0,0,0,0
     948,  -0.170982,  -0.196385,   0.621582,   0.859611,   0.328450,  -0.034731, 0,0,0,0
     964,  -0.201759,  -0.202247,   0.725586,   0.863639,   0.413050,  -0.026796, 0,0,0,0
     980,  -0.070835,  -0.257450,   0.925293,   0.884759,   0.424892,  -0.023012, 0,0,0,0
     995,   0.060059,  -0.353688,  -0.804592,   0.894037,   0.332845,  -0.117012, 0,0,0,0
    1011,   0.042480,  -0.374695,  -0.692233,   0.924556,   0.309894,  -0.094305, 0,0,0,0
    1026,   0.047363,  -0.436248,  -0.502198,   0.945553,   0.243972,  -0.119697, 0,0,0,0
    1043,   0.220703,  -0.510992,  -0.244260,   0.949338,   0.200269,  -0.079656, 0,0,0,0
    1058,   0.225586,  -0.517342,  -0.205667,   0.967771,   0.177806,  -0.097723, 0,0,0,0
    1073,   0.226562,  -0.519297,  -0.199805,   0.971190,   0.172191,  -0.105292, 0,0,0,0
    1089,   0.282227,  -0.519785,  -0.167562,   1.015626,   0.105292,  -0.120186, 0,0,0,0
    1105,   0.317383,  -0.510992,  -0.175867,   1.027712,   0.052066,  -0.121284, 0,0,0,0
    1120,   0.367676,  -0.482169,  -0.207132,   1.039065,  -0.083196,  -0.201734, 0,0,0,0
    1136,   0.147461,  -0.416219,  -0.156326,   1.083745,  -0.211378,  -0.205396, 0,0,0,0
    1151,   0.271973,  -0.419150,  -0.287250,   1.094000,  -0.112006,  -0.164134, 0,0,0,0
    1167,   0.151855,  -0.414265,  -0.405471,   1.133797,  -0.154489,  -0.257645, 0,0,0,0
    1183,   0.365234,  -0.311187,   0.835938,   1.013184,  -0.213575,  -0.344076, 0,0,0,0
    1198,   0.337891,  -0.191011,   0.065918,   0.949704,  -0.232253,  -0.399255, 0,0,0,0
    1214,   0.375977,  -0.088422,  -0.559355,   0.981200,  -0.223097,  -0.371177, 0,0,0,0
    1230,   0.422852,   0.000000,   0.926270,   1.014894,  -0.231154,  -0.354819, 0,0,0,0
    1245,   0.453125,   0.114746,   0.348633,   1.060062,  -0.237014,  -0.323323, 0,0,0,0
    1261,   0.456543,   0.228027,  -0.181241,   1.064945,  -0.233352,  -0.304279, 0,0,0,0
    1276,   0.416016,   0.332520,  -0.668295,   1.059818,  -0.225050,  -0.281328, 0,0,0,0
    1292,   0.335938,   0.415527,   0.979004,   1.052738,  -0.199414,  -0.264481, 0,0,0,0
    1308,   0.241699,   0.470215,   0.781738,   1.017823,  -0.146432,  -0.238845, 0,0,0,0
    1323,   0.151855,   0.507324,   0.730957,   0.949216,  -0.032412,  -0.236892, 0,0,0,0
    1339,   0.107422,   0.516602,   0.845703,   0.877434,   0.042300,  -0.211256, 0,0,0,0
    1355,   0.079102,   0.499512,   0.984375,   0.841055,   0.166819,  -0.192700, 0,0,0,0
    1370,   0.123535,   0.455078,  -0.708842,   0.843252,   0.137276,  -0.278154, 0,0,0,0
    1386,   0.311523,   0.321289,  -0.160723,   0.767808,   0.233962,  -0.013734, 0,0,0,0
    1402,   0.411621,   0.235840,   0.064941,   0.800037,   0.203198,  -0.010193, 0,0,0,0
    1417,   0.432129,   0.097656,   0.330078,   0.906488,   0.226882,  -0.151193, 0,0,0,0
    1433,   0.298340,  -0.098192,   0.591797,   0.962278,   0.368003,  -0.172191, 0,0,0,0
    1448,   0.261719,  -0.157303,   0.717285,   0.948239,   0.530367,  -0.129952, 0,0,0,0
    1464,   0.270996,  -0.170493,   0.754395,   0.929439,   0.612891,  -0.123237, 0,0,0,0
    1480,   0.377930,  -0.176844,   0.799805,   0.865714,   0.622169,  -0.112861, 0,0,0,0
    1495,   0.504395,  -0.178310,   0.780762,   0.808582,   0.596777,  -0.157053, 0,0,0,0
    1511,   0.508301,  -0.183195,   0.776855,   0.801746,   0.576756,  -0.191967, 0,0,0,0
    1527,   0.398438,  -0.176356,   0.747559,   0.802478,   0.595312,  -0.237624, 0,0,0,0
    1542,   0.275879,  -0.155838,   0.691406,   0.806629,   0.684795,  -0.245682, 0,0,0,0
    1558,   0.063477,  -0.043478,   0.447266,   0.703839,   0.779039,  -0.273393, 0,0,0,0
    1575,   0.045898,  -0.029800,   0.419922,   0.685772,   0.788195,  -0.271074, 0,0,0,0
    1589,   0.013184,   0.001953,   0.344238,   0.633034,   0.796496,  -0.258133, 0,0,0,0
    1605,   0.081543,   0.050781,   0.268555,   0.615211,   0.803333,  -0.207837, 0,0,0,0
    1620,   0.226074,   0.058594,   0.279785,   0.615455,   0.813831,  -0.210035, 0,0,0,0
    1636,   0.332031,   0.013184,   0.294922,   0.594458,   0.743515,  -0.222365, 0,0,0,0
    1651,   0.322754,  -0.004885,   0.294434,   0.560032,   0.707624,  -0.255204, 0,0,0,0
    1667,   0.281738,  -0.010747,   0.284668,   0.515840,   0.679790,  -0.282305, 0,0,0,0
    1683,   0.144043,  -0.009770,   0.274414,   0.482268,   0.592626,  -0.362998, 0,0,0,0
    1698,   0.083984,  -0.020029,   0.279785,   0.462614,   0.573582,  -0.379357, 0,0,0,0
    1714,   0.002930,  -0.040059,   0.288086,   0.437588,   0.572240,  -0.383996, 0,0,0,0
    1730,  -0.208109,  -0.104055,   0.294434,   0.376671,   0.656107,  -0.382653, 0,0,0,0
    1745,  -0.282853,  -0.152418,   0.349121,   0.172679,   0.753281,  -0.249222, 0,0,0,0
    1761,  -0.376649,  -0.101124,   0.249023,   0.242385,   0.985106,  -0.224806, 0,0,0,0
    1776,  -0.311187,  -0.047875,   0.070801,   0.164256,   1.048953,  -0.197095, 0,0,0,0
    1792,  -0.247680,  -0.041036,   0.004883,   0.108954,   1.023561,  -0.183422, 0,0,0,0
    1808,  -0.198828,  -0.024426,  -0.102101,   0.047183,   0.961057,  -0.212965, 0,0,0,0
    1823,  -0.165120,   0.002930,  -0.229604,  -0.020570,   0.876579,  -0.160715, 0,0,0,0
    1839,   0.003418,  -0.042501,  -0.091353,  -0.213819,   0.906244,  -0.153147, 0,0,0,0
    1855,  -0.048852,  -0.150464,  -0.036639,  -0.423671,   0.651224,  -0.258622, 0,0,0,0
    1871,  -0.248168,  -0.172936,   0.030762,  -0.477873,   0.703107,  -0.205762, 0,0,0,0
    1886,  -0.264289,  -0.167074,   0.051758,  -0.471892,   0.718489,  -0.190991, 0,0,0,0
    1902,  -0.259404,  -0.158769,   0.076660,  -0.462003,   0.732039,  -0.203443, 0,0,0,0
    1917,  -0.223254,  -0.172936,   0.097168,  -0.499603,   0.740829,  -0.237746, 0,0,0,0
    1933,  -0.200293,  -0.186615,   0.104492,  -0.527681,   0.740096,  -0.228102, 0,0,0,0
    1948,  -0.151930,  -0.207621,   0.112793,  -0.573582,   0.727156,  -0.212721, 0,0,0,0
    1964,  -0.111871,  -0.217880,   0.119141,  -0.614112,   0.719832,  -0.189770, 0,0,0,0
    1980,   0.070312,  -0.188569,   0.107422,  -0.636575,   0.740585,  -0.120918, 0,0,0,0
    1995,   0.118164,  -0.186126,   0.077637,  -0.653421,   0.691998,  -0.147287, 0,0,0,0
    2011,  -0.075232,  -0.194919,   0.037109,  -0.744247,   0.555759,  -0.194897, 0,0,0,0
    2026,  -0.254030,  -0.152907,   0.031250,  -0.717390,   0.549899,  -0.176341, 0,0,0,0
    2042,  -0.420616,  -0.115779,  -0.014656,  -0.672221,   0.549655,  -0.192334, 0,0,0,0
    2058,  -0.400586,  -0.108451,  -0.032731,  -0.671489,   0.587743,  -0.146798, 0,0,0,0
    2073,  -0.371275,  -0.117733,  -0.016610,  -0.774644,   0.587377,  -0.090521, 0,0,0,0
    2089,  -0.344895,  -0.090376,   0.025391,  -0.777696,   0.688580,   0.056583, 0,0,0,0
    2105,  -0.160234,  -0.014167,  -0.021006,  -0.911738,   0.724104,   0.048892, 0,0,0,0
    2120,   0.374512,   0.220215,  -0.081094,  -0.772447,   0.503632,   0.182079, 0,0,0,0
    2136,   0.528809,   0.268555,   0.042480,  -0.951779,  -0.088079,  -0.100409, 0,0,0,0
    2151,   0.316406,   0.193359,   0.576172,  -1.004151,  -0.396814,  -0.166453, 0,0,0,0
    2167,   0.141602,   0.114258,  -0.927211,  -1.125130,  -0.412684,  -0.290484, 0,0,0,0
    2183,   0.067871,  -0.052760,   0.071289,  -1.288470,  -0.400476,  -0.383751, 0,0,0,0
    2198,   0.069336,  -0.090376,   0.267090,  -1.300555,  -0.412440,  -0.392419, 0,0,0,0
    2214,   0.087402,  -0.229604,   0.926758,  -1.283831,  -0.378258,  -0.375938, 0,0,0,0
    2230,   0.123535,  -0.330239,  -0.466048,  -1.195691,  -0.265580,  -0.295245, 0,0,0,0
    2245,   0.172363,  -0.358085,  -0.070835,  -1.077275,  -0.127388,  -0.219069, 0,0,0,0
    2261,   0.162109,  -0.300440,   0.246094,  -0.923335,   0.246658,  -0.082341, 0,0,0,0
    2276,   0.103027,  -0.195408,   0.145020,  -0.882927,   0.357749,   0.008118, 0,0,0,0
    2292,  -0.499756,   0.053223,  -0.370298,  -0.807728,   0.589697,  -0.060856, 0,0,0,0
    2308,  -0.527601,   0.266602,  -0.634099,  -0.765977,   0.607276,   0.030458, 0,0,0,0
    2323,  -0.574988,   0.267090,   0.986816,  -0.776964,   0.636330,  -0.097479, 0,0,0,0
    2339,  -0.646800,   0.166992,   0.917969,  -0.843008,   0.647195,  -0.079289, 0,0,0,0
    2355,  -0.664875,   0.146484,   0.908203,  -0.868522,   0.640725,  -0.059147, 0,0,0,0
    2370,  -0.469956,  -0.190523,   0.933105,  -0.894891,   0.757920,  -0.036196, 0,0,0,0
    2386,  -0.061065,  -0.372252,   0.920410,  -0.861198,   0.741195,  -0.183910, 0,0,0,0
    2401,  -0.178310,  -0.743527,   0.966797,  -0.640847,   0.644998,  -0.328328, 0,0,0,0
    2417,  -0.344406,  -0.912066,   0.910156,  -0.575658,   0.597510,  -0.291827, 0,0,0,0
    2433,  -0.639961,   0.951660,   0.855957,  -0.587255,   0.549167,  -0.182934, 0,0,0,0
    2448,   0.996582,   0.875000,   0.828125,  -0.736190,   0.687847,   0.284868, 0,0,0,0
    2464,   0.340820,  -0.821690,   0.824707,  -0.852042,   0.662943,   0.621437, 0,0,0,0
    2480,   0.584473,  -0.547631,   0.885254,  -0.410364,   0.922236,   0.432094, 0,0,0,0
    2495,  -0.715193,  -0.374695,   0.467773,  -0.538424,   0.871452,   0.240432, 0,0,0,0
    2511,  -0.596483,  -0.322423,   0.489258,  -0.536593,   0.981200,   0.395349, 0,0,0,0
    2526,  -0.289204,  -0.258427,   0.416504,  -0.432460,   0.898065,   0.383507, 0,0,0,0
    2542,  -0.309722,  -0.215437,   0.594727,  -0.439053,   0.701276,   0.347372, 0,0,0,0
    2558,  -0.393258,  -0.155838,   0.537109,  -0.439785,   0.635110,   0.287310, 0,0,0,0
    2573,  -0.666830,  -0.136297,   0.461914,  -0.443936,   0.555515,   0.190380, 0,0,0,0
    2589,  -0.913532,  -0.127504,   0.434082,  -0.478972,   0.515718,   0.224318, 0,0,0,0
    2605,   0.748047,  -0.143625,   0.467773,  -0.461027,   0.539889,   0.264603, 0,0,0,0
    2620,   0.461914,  -0.211041,   0.479004,  -0.352988,   0.590063,   0.366783, 0,0,0,0
    2637,   0.094238,  -0.363947,   0.319336,  -0.272050,   0.534273,   0.590185, 0,0,0,0
    2652,   0.150879,  -0.470445,   0.304199,  -0.282305,   0.490081,   0.601660, 0,0,0,0
    2667,   0.300293,  -0.407425,   0.311523,  -0.348593,   0.507660,   0.504975, 0,0,0,0
    2683,   0.426758,  -0.425012,   0.386230,  -0.261552,   0.554294,   0.554904, 0,0,0,0
    2698,   0.427246,  -0.474841,   0.376953,  -0.257401,   0.582616,   0.664530, 0,0,0,0
    2714,   0.534180,  -0.613092,   0.317871,  -0.176097,   0.586889,   0.801502, 0,0,0,0
    2730,   0.560059,  -0.642892,   0.298340,  -0.174632,   0.562595,   0.785631, 0,0,0,0
    2745,   0.503906,  -0.601368,   0.243652,  -0.231032,   0.453458,   0.814686, 0,0,0,0
    2761,   0.424316,  -0.301905,   0.230469,  -0.226393,   0.392419,   0.813465, 0,0,0,0
    2776,   0.444824,  -0.292135,   0.243652,  -0.168040,   0.429042,   0.794787, 0,0,0,0
    2792,   0.537598,  -0.490962,   0.296875,  -0.104804,   0.361411,   0.853263, 0,0,0,0
    2808,   0.588867,  -0.661944,   0.333008,  -0.102240,   0.326741,   0.963987, 0,0,0,0
    2823,   0.571289,  -0.697606,   0.301758,  -0.111396,   0.362144,   0.966062, 0,0,0,0
    2839,   0.581055,  -0.643381,   0.269043,  -0.143869,   0.256180,   1.025148, 0,0,0,0
    2855,   0.589355,  -0.608207,   0.277344,  -0.115058,   0.251541,   1.043216, 0,0,0,0
    2870,   0.520508,  -0.537860,   0.286621,  -0.081365,   0.256913,   0.946164, 0,0,0,0
    2887,   0.579102,  -0.505618,   0.348633,  -0.025209,   0.143747,   0.947262, 0,0,0,0
    2901,   0.672363,  -0.533464,   0.321777,  -0.019471,   0.138009,   0.919795, 0,0,0,0
    2917,   0.734863,  -0.661456,   0.316895,  -0.001526,  -0.040957,   0.988525, 0,0,0,0
    2933,   0.703125,  -0.655105,   0.304688,  -0.001526,  -0.072941,   1.026613, 0,0,0,0
    2948,   0.527344,  -0.586224,   0.289551,  -0.044131,  -0.223219,   1.029054, 0,0,0,0
    2964,   0.263184,  -0.404983,   0.294922,  -0.020814,  -0.146188,   0.970213, 0,0,0,0
    2980,   0.254395,  -0.394724,   0.291016,  -0.023012,  -0.149362,   0.959470, 0,0,0,0
    2995,   0.242676,  -0.370787,   0.287109,  -0.035708,  -0.191113,   0.940304, 0,0,0,0
    3011,   0.058105,  -0.245725,   0.369141,  -0.042422,  -0.375328,   0.782335, 0,0,0,0
    3026,  -0.419638,  -0.179775,   0.381348,   0.117378,  -0.486297,   0.664286, 0,0,0,0
    3042,  -0.614558,  -0.189546,   0.400879,   0.138131,  -0.353232,   0.580541, 0,0,0,0
    3058,  -0.742550,  -0.194919,   0.369141,   0.072697,  -0.327840,   0.727034, 0,0,0,0
    3073,  -0.733268,  -0.085979,   0.270996,  -0.148996,  -0.260697,   0.841055, 0,0,0,0
    3089,  -0.678065,  -0.030777,   0.222656,  -0.162180,  -0.204053,   0.884759, 0,0,0,0
    3105,  -0.065950,   0.260742,   0.097656,  -0.064274,  -0.304035,   1.017335, 0,0,0,0
    3121,   0.680176,   0.308105,   0.156250,   0.073796,  -0.662211,   0.924800, 0,0,0,0
    3136,  -0.487543,   0.049805,  -0.046898,  -0.055973,  -1.044680,   0.899652, 0,0,0,0
    3152,  -0.271617,   0.073730,  -0.050318,  -0.078435,  -1.088384,   0.914790, 0,0,0,0
    3169,  -0.214460,   0.076172,  -0.049340,  -0.078313,  -1.089605,   0.910395, 0,0,0,0
    3183,   0.268555,   0.064453,  -0.064485,  -0.126045,  -1.059086,   0.922603, 0,0,0,0
    3198,   0.789551,   0.032715,  -0.052272,  -0.070622,  -0.891107,   1.004151, 0,0,0,0
    3214,   0.995117,   0.043945,  -0.037128,  -0.038638,  -0.830068,   1.069462, 0,0,0,0
    3230,  -0.606253,   0.117188,  -0.087934,  -0.026918,  -0.695538,   1.203626, 0,0,0,0
    3245,  -0.196385,   0.172852,  -0.062042,  -0.015199,  -0.765611,   1.015382, 0,0,0,0
    3261,  -0.042013,   0.147461,  -0.058134,   0.028505,  -0.728499,   0.975096, 0,0,0,0
    3276,   0.661621,   0.153809,  -0.111383,  -0.061222,  -0.337484,   1.285174, 0,0,0,0
    3292,  -0.523693,   0.226562,  -0.336590,  -0.105902,  -0.214185,   1.475859, 0,0,0,0
    3308,  -0.265266,   0.295410,  -0.435760,  -0.140939,  -0.324910,   1.427516, 0,0,0,0
    3323,  -0.412311,   0.461426,  -0.422081,  -0.020448,  -0.429286,   1.154062, 0,0,0,0
    3339,  -0.683439,   0.586426,  -0.364924,  -0.039614,  -0.254227,   1.178722, 0,0,0,0
    3355,  -0.856864,   0.604004,  -0.364924,  -0.208692,  -0.116157,   1.024049, 0,0,0,0
    3370,  -0.940889,   0.502930,  -0.270151,  -0.212232,  -0.061466,   0.882073, 0,0,0,0
    3386,   0.883301,   0.415527,  -0.219834,  -0.075383,   0.142282,   0.802234, 0,0,0,0
    3401,   0.695801,   0.417969,  -0.300928,  -0.029116,   0.330159,   0.871086, 0,0,0,0
    3417,   0.621582,   0.481445,  -0.486566,  -0.021669,   0.485198,   0.714094, 0,0,0,0
    3433,   0.636719,   0.408691,  -0.557890,  -0.147531,   0.451627,   0.576878, 0,0,0,0
    3448,   0.668945,   0.329102,  -0.492916,  -0.207959,   0.434170,   0.582128, 0,0,0,0
    3464,   0.675293,   0.201660,  -0.398632,  -0.120430,   0.539156,   0.518770, 0,0,0,0
    3480,   0.659180,   0.069336,  -0.343918,  -0.142648,   0.717146,   0.540011, 0,0,0,0
    3495,   0.768066,   0.071777,  -0.349780,  -0.213331,   0.814808,   0.535860, 0,0,0,0
    3511,   0.955566,   0.041992,  -0.358085,  -0.308429,   0.833608,   0.427455, 0,0,0,0
    3526,  -0.949194,   0.005859,  -0.325354,  -0.353842,   0.763047,   0.367393, 0,0,0,0
    3542,  -0.820225,  -0.063019,  -0.162677,  -0.322102,   0.680522,   0.267533, 0,0,0,0
    3558,  -0.804592,  -0.055691,  -0.026869,  -0.232131,   0.674785,   0.280229, 0,0,0,0
    3573,   0.937500,   0.045898,   0.057617,  -0.192211,   0.755234,   0.223097, 0,0,0,0
    3589,   0.738281,   0.182129,  -0.047386,  -0.215162,   0.779405,   0.040957, 0,0,0,0
    3605,   0.674805,   0.202148,  -0.099170,  -0.236892,   0.736922,  -0.042056, 0,0,0,0
    3620,   0.668945,   0.202637,  -0.101612,  -0.239089,   0.732039,  -0.049625, 0,0,0,0
    3636,   0.662109,   0.202637,  -0.103078,  -0.242263,   0.722029,  -0.056217, 0,0,0,0
    3651,   0.517578,   0.200195,  -0.081094,  -0.296954,   0.796252,  -0.173411, 0,0,0,0
    3667,   0.390137,   0.218262,  -0.135320,  -0.367759,   0.897088,  -0.232985, 0,0,0,0
    3683,   0.254395,   0.256836,  -0.152418,  -0.445889,   0.758652,  -0.286455, 0,0,0,0
    3699,   0.129883,   0.307129,  -0.089399,  -0.351401,   0.723738,  -0.339926, 0,0,0,0
    3714,   0.064453,   0.315918,  -0.151930,  -0.169017,   0.779161,  -0.453946, 0,0,0,0
    3730,   0.180176,   0.314453,  -0.114802,  -0.160960,   0.762070,  -0.435390, 0,0,0,0
    3745,   0.244141,   0.341797,  -0.075721,  -0.206495,   0.757554,  -0.496429, 0,0,0,0
    3761,   0.334961,   0.365723,  -0.031754,  -0.248123,   0.678325,  -0.541598, 0,0,0,0
    3776,   0.702148,   0.198242,   0.238281,  -0.205396,   0.377525,  -0.631447, 0,0,0,0
    3792,   0.634766,   0.155273,   0.363281,  -0.210523,   0.384850,  -0.679302, 0,0,0,0
    3808,   0.601562,   0.175293,   0.469238,  -0.178050,   0.389489,  -0.643899, 0,0,0,0
    3823,   0.589844,   0.283691,   0.669434,  -0.076238,   0.422450,  -0.661723, 0,0,0,0
    3839,   0.628418,   0.352051,   0.684570,  -0.103095,   0.535250,  -0.522554, 0,0,0,0
    3855,   0.972168,   0.409668,   0.585938,  -0.089422,   0.033266,  -0.366783, 0,0,0,0
    3870,  -0.819248,   0.483887,   0.500000,  -0.266923,  -0.344320,  -0.291583, 0,0,0,0
    3886,  -0.805081,   0.554688,   0.467285,  -0.320637,  -0.440151,  -0.298907, 0,0,0,0
    3902,  -0.989741,   0.675781,   0.335449,  -0.254471,  -0.575414,  -0.608497, 0,0,0,0
    3917,   0.238770,   0.500977,   0.135742,  -0.077336,  -0.783922,  -1.232314, 0,0,0,0
    3933,  -0.278456,   0.378418,   0.025391,   0.008118,  -0.750839,  -1.556919, 0,0,0,0
    3948,   0.403809,   0.174316,  -0.112848,  -0.164866,  -0.565647,  -2.030458, 0,0,0,0
    3964,  -0.537860,   0.115234,  -0.020518,  -0.297442,  -0.207227,  -1.806568, 0,0,0,0
    3980,  -0.496825,   0.100586,   0.102051,  -0.292926,   0.148019,  -1.414820, 0,0,0,0
    3995,   0.187988,   0.186035,   0.168945,  -0.225417,  -0.045108,  -1.355368, 0,0,0,0
    4011,   0.231934,   0.169434,   0.074707,  -0.156076,  -0.126900,  -1.323384, 0,0,0,0
    4026,   0.238281,   0.146973,  -0.007328,  -0.139962,  -0.168406,  -1.244278, 0,0,0,0
    4042,   0.172363,   0.241699,   0.006348,  -0.097723,  -0.176463,  -1.033083, 0,0,0,0
    4058,   0.100586,   0.271973,   0.059082,  -0.088934,  -0.138986,  -1.005860, 0,0,0,0
    4073,   0.019043,   0.285156,   0.075684,  -0.128243,  -0.066105,  -0.928340, 0,0,0,0
    4089,   0.024902,   0.294434,   0.085938,  -0.143380,  -0.042178,  -0.917598, 0,0,0,0
    4105,   0.050781,   0.353027,   0.174316,  -0.188061,  -0.064152,  -0.870231, 0,0,0,0
    4120,   0.052734,   0.429688,   0.295410,  -0.185253,  -0.114692,  -0.844229, 0,0,0,0
    4136,  -0.020029,   0.546875,   0.490234,  -0.130318,  -0.188915,  -0.831411, 0,0,0,0
    4151,  -0.062531,   0.671875,   0.700684,  -0.115425,  -0.156931,  -0.836050, 0,0,0,0
    4167,  -0.111383,   0.706055,   0.806152,  -0.114936,  -0.172557,  -0.842031, 0,0,0,0
    4183,  -0.126527,   0.741211,   0.938477,  -0.055728,  -0.154489,  -0.852896, 0,0,0,0
    4198,  -0.084514,   0.779297,  -0.979482,  -0.037905,  -0.174266,  -0.799915, 0,0,0,0
    4214,  -0.090376,   0.856934,  -0.843674,   0.037295,  -0.229201,  -0.872429, 0,0,0,0
    4231,  -0.394235,   0.767090,  -0.675623,   0.043887,  -0.186718,  -0.933223, 0,0,0,0
    4245,  -0.424524,   0.740234,  -0.622863,   0.059269,  -0.162913,  -0.902460, 0,0,0,0
